minilm_sim,lstm_prob,tfidf_sim,jaccard_sim,token_overlap,levenshtein_dist,label,group,source,split
0.66961837,0.9243677854537964,0.0,0.0,0,43,1,8124,nli_triplet,train
0.62355864,0.534098207950592,0.257193376159808,0.0,0,46,1,8125,nli_triplet,train
0.9262527,0.9817341566085815,0.5752689936818001,0.34782608695652173,8,105,1,8126,ml_paraphrase,train
0.9259814,0.9874890446662903,0.6329051417647158,0.3333333333333333,5,43,1,8127,ml_paraphrase,train
0.4188044,0.4012656509876251,0.0,0.0,0,44,0,8128,nli_triplet,train
0.114779495,0.06451080739498138,0.0,0.0,0,79,0,1638,ml_paraphrase,train
0.28484362,0.06282313913106918,0.12654952984868473,0.08333333333333333,1,50,0,8129,nli_triplet,train
0.37021846,0.2629183232784271,0.1533456393110303,0.2,2,35,0,8130,nli_triplet,train
0.9073304,0.9222640991210938,0.6189999278437155,0.4,8,64,1,8131,nli_triplet,train
0.3129725,0.6198642253875732,0.0,0.0,0,91,0,8132,ml_paraphrase,train
0.2837211,0.029142390936613083,0.06328454847029534,0.0,0,119,0,8133,nli_triplet,train
0.25617334,0.276151180267334,0.1079085367820711,0.13333333333333333,2,60,0,8135,nli_triplet,train
0.5807849,0.9882526993751526,0.06002614535279939,0.058823529411764705,1,82,1,1596,nli_triplet,train
0.36579812,0.08338038623332977,0.0,0.0,0,73,1,8136,nli_triplet,train
0.8628936,0.9625006318092346,0.3861660840270706,0.3333333333333333,3,37,1,8137,nli_triplet,train
0.74437934,0.8430731892585754,0.293473644509948,0.2727272727272727,3,51,1,8138,nli_triplet,train
0.38365403,0.4508686661720276,0.08191823840555099,0.06666666666666667,1,65,0,8139,nli_triplet,train
0.24104005,0.9006028175354004,0.17484943904509126,0.14285714285714285,2,74,0,7221,nli_triplet,train
0.75230736,0.9939188957214355,0.3626808167921214,0.125,1,31,1,8141,nli_triplet,train
0.60891867,0.01858341507613659,0.2142237170279141,0.16666666666666666,1,22,1,8142,nli_triplet,train
0.25261757,0.03263431787490845,0.13772393306328884,0.125,2,64,0,8143,nli_triplet,train
0.31907964,0.09572093188762665,0.026613841630368496,0.05263157894736842,1,113,0,8144,nli_triplet,train
-0.1219587,0.009679869748651981,0.0,0.0,0,24,0,5535,nli_triplet,train
0.50706613,0.18197020888328552,0.02759141597286432,0.06666666666666667,1,66,0,8146,nli_triplet,train
0.9571724,0.9287558197975159,0.12171897705734866,0.3333333333333333,2,14,1,8148,nli_triplet,train
0.8211209,0.9551481008529663,0.8867094673046994,0.6666666666666666,8,5,0,8149,nli_triplet,train
0.71434224,0.9130262732505798,0.7466655916445405,0.8,4,13,1,8150,nli_triplet,train
0.6772444,0.8951312303543091,0.4602062399642819,0.3333333333333333,2,23,1,5768,nli_triplet,train
0.8559594,0.8707721829414368,0.33252891636913884,0.2727272727272727,3,29,1,8151,nli_triplet,train
0.47455525,0.12670651078224182,0.045446364698743066,0.07142857142857142,1,67,0,8152,nli_triplet,train
0.84766245,0.9347459077835083,0.3347305814093118,0.09090909090909091,1,45,1,8154,nli_triplet,train
0.083989285,0.01328529603779316,0.040188997798046085,0.07142857142857142,1,61,0,8155,nli_triplet,train
0.68465924,0.3171160817146301,0.16592916272087907,0.23076923076923078,3,57,1,8157,nli_triplet,train
-0.16252038,0.16226428747177124,0.0,0.0,0,36,0,8158,nli_triplet,train
0.26408374,0.6777874231338501,0.0,0.0,0,107,0,8159,ml_paraphrase,train
0.7547169,0.8332659006118774,0.4671421694751927,0.4166666666666667,5,56,1,8160,nli_triplet,train
0.46639347,0.07117780297994614,0.08615742138246305,0.125,2,83,0,8162,nli_triplet,train
0.44986993,0.4218205213546753,0.06949029015814674,0.05,1,65,0,8163,nli_triplet,train
0.99021775,0.9576447606086731,0.9956270248640284,1.0,6,5,1,8164,nli_triplet,train
0.6834394,0.9954875111579895,0.2415226730859439,0.0,0,54,1,8165,nli_triplet,train
0.027860995,0.18293359875679016,0.0,0.0,0,48,0,8166,nli_triplet,train
0.1826236,0.025392791256308556,0.0,0.0,0,46,0,8167,nli_triplet,train
0.8737498,0.9774180054664612,0.30202957443191086,0.19230769230769232,5,68,1,8168,ml_paraphrase,train
0.15077774,0.0010723727755248547,0.05220768522659017,0.0,0,62,0,8169,nli_triplet,train
0.8404933,0.37156549096107483,0.34949196911216335,0.09523809523809523,2,112,1,8170,nli_triplet,train
0.61198986,0.9839540719985962,0.02599718098895023,0.09090909090909091,1,51,1,8172,nli_triplet,train
0.4917364,0.24713405966758728,0.18576323524699973,0.1,1,40,0,8173,nli_triplet,train
0.19164155,0.1448705941438675,0.0,0.0,0,57,0,8174,nli_triplet,train
0.73455507,0.4571329951286316,0.10081796876109055,0.13333333333333333,2,64,1,8175,nli_triplet,train
0.78956556,0.9175787568092346,0.38908748887183986,0.35714285714285715,5,40,1,8176,ml_paraphrase,train
0.41560584,0.06675456464290619,0.31823584656523546,0.375,3,26,0,8177,nli_triplet,train
0.49888274,0.33228835463523865,0.14773214917997124,0.0,0,55,1,8179,nli_triplet,train
0.7394186,0.2765817940235138,0.16130013777991295,0.11764705882352941,2,54,1,8180,nli_triplet,train
0.45902193,0.49130555987358093,0.0,0.0,0,36,1,8181,nli_triplet,train
0.9144103,0.9889816641807556,0.47903680478612876,0.4117647058823529,7,50,1,8182,ml_paraphrase,train
0.14957443,0.006367883644998074,0.12411634156159927,0.2222222222222222,2,40,0,8183,nli_triplet,train
0.3371173,0.11484170705080032,0.049188494772954644,0.0625,1,81,0,8184,nli_triplet,train
0.28335348,0.08722798526287079,0.07340514962487105,0.2857142857142857,2,25,0,8185,nli_triplet,train
0.38606036,0.010285752825438976,0.0,0.0,0,32,0,8186,nli_triplet,train
0.9091797,0.8047058582305908,0.48713659359746,0.3157894736842105,6,71,1,8187,nli_triplet,train
0.7453288,0.36683595180511475,0.36432632840522416,0.3076923076923077,4,28,0,8189,nli_triplet,train
0.32549548,0.04741426184773445,0.0074821939076499455,0.03125,1,124,0,8190,ml_paraphrase,train
0.8103725,0.23026473820209503,0.175792247069882,0.16666666666666666,2,29,0,8191,nli_triplet,train
0.66613615,0.8422883152961731,0.43669812533109037,0.21428571428571427,3,51,0,8192,nli_triplet,train
0.8779365,0.992013156414032,0.30794001377618974,0.15789473684210525,3,73,1,8195,ml_paraphrase,train
0.67616487,0.956598162651062,0.03969725115668571,0.0,0,62,1,8196,nli_triplet,train
0.09983055,0.08048828691244125,0.008874897872155556,0.08333333333333333,1,40,0,8197,nli_triplet,train
0.61978847,0.5915627479553223,0.0,0.0,0,87,0,8198,nli_triplet,train
0.40766725,0.7502415180206299,0.08212591300751945,0.13333333333333333,2,55,0,8199,nli_triplet,train
0.60586184,0.7372584939002991,0.18231941635629442,0.07692307692307693,1,54,0,8201,nli_triplet,train
0.5596835,0.14548039436340332,0.09274360545511434,0.2,2,48,0,3651,nli_triplet,train
0.7362511,0.2854871153831482,0.17249660726322266,0.23076923076923078,3,29,0,8203,nli_triplet,train
0.09669723,0.060488130897283554,0.05177861843530529,0.05,1,72,0,8204,nli_triplet,train
0.43669173,0.6161593198776245,0.0241771802466988,0.1,1,46,1,8205,nli_triplet,train
0.5032778,0.9766395688056946,0.06694189115526673,0.0,0,129,1,8207,nli_triplet,train
0.64509547,0.8501024842262268,0.24918483574196326,0.1111111111111111,2,109,1,8208,nli_triplet,train
0.49374264,0.4589751362800598,0.09137243894166645,0.0,0,32,0,8209,nli_triplet,train
0.5072921,0.23309297859668732,0.05571176848870334,0.0,0,65,0,8210,nli_triplet,train
0.8902185,0.4550938308238983,0.3897633364339569,0.25,5,73,0,8211,nli_triplet,train
0.41994905,0.6835875511169434,0.460481093343737,0.1111111111111111,1,34,1,8212,nli_triplet,train
0.46025583,0.8934012651443481,0.03203367720084682,0.125,1,27,1,8213,nli_triplet,train
0.20188893,0.2641652822494507,0.0,0.0,0,161,0,8214,nli_triplet,train
0.23561431,0.377835750579834,0.1784332930653894,0.18181818181818182,2,41,0,8215,nli_triplet,train
0.5960007,0.9118032455444336,0.16237942054415605,0.09523809523809523,2,114,1,8216,nli_triplet,train
0.3950456,0.6418644785881042,0.0881894812033183,0.07142857142857142,1,65,0,8217,nli_triplet,train
-0.16854478,0.15142537653446198,0.0,0.0,0,29,0,8218,nli_triplet,train
0.8141737,0.7375777363777161,0.4771388491819289,0.2,2,35,1,8219,nli_triplet,train
0.97141176,0.9785112738609314,0.41411427426167907,0.29411764705882354,5,58,1,8221,ml_paraphrase,train
0.29237562,0.43080437183380127,0.013664980828027138,0.09090909090909091,1,44,0,8222,nli_triplet,train
0.08679238,0.599627673625946,0.0,0.0,0,64,0,8223,ml_paraphrase,train
0.6499156,0.14675450325012207,0.304914797355263,0.15384615384615385,2,40,0,8226,nli_triplet,train
0.25890657,0.060914527624845505,0.007699972281715737,0.05,1,82,0,8227,ml_paraphrase,train
0.4148395,0.3235626220703125,0.0,0.0,0,107,0,8228,nli_triplet,train
0.31004906,0.44817298650741577,0.06405905932228993,0.07142857142857142,1,62,0,4142,nli_triplet,train
0.9044002,0.989071249961853,0.34396066404908565,0.3157894736842105,6,60,1,8229,ml_paraphrase,train
0.13166282,0.10751496255397797,0.011372566096205813,0.03333333333333333,1,139,0,8231,nli_triplet,train
0.7290323,0.9745323657989502,0.31835874796853547,0.18181818181818182,2,52,1,8232,nli_triplet,train
0.96009374,0.9774422645568848,0.5694416406352775,0.375,3,31,1,8233,nli_triplet,train
0.98356104,0.89079749584198,0.9026004331641936,0.8461538461538461,11,2,0,8234,nli_triplet,train
0.48544157,0.6764118075370789,0.31185107798407363,0.125,1,43,1,8235,nli_triplet,train
0.91811395,0.9909313917160034,0.6033083714698636,0.5263157894736842,10,65,1,8236,ml_paraphrase,train
0.54782045,0.6565293669700623,0.3103574710472269,0.09090909090909091,1,53,1,1179,nli_triplet,train
0.17156649,0.29471656680107117,0.020926583393492446,0.0,0,106,0,8237,nli_triplet,train
0.78297645,0.9358294010162354,0.1591686838588318,0.09090909090909091,1,45,1,8240,nli_triplet,train
0.054616038,0.022454332560300827,0.0,0.0,0,35,0,8242,nli_triplet,train
0.6392718,0.6438047885894775,0.0,0.0,0,108,1,8243,nli_triplet,train
0.5025972,0.9619296193122864,0.46254276138782857,0.14285714285714285,1,34,1,8244,nli_triplet,train
0.91408753,0.8661211729049683,0.48212909385266506,0.3076923076923077,4,46,1,8245,nli_triplet,train
0.31317702,0.6971912384033203,0.0,0.0,0,73,0,8250,nli_triplet,train
0.118339404,0.423378050327301,0.03334833242838725,0.0,0,61,0,8251,nli_triplet,train
0.38085434,0.6836916208267212,0.05799888429154709,0.05,1,74,0,8252,ml_paraphrase,train
0.19255467,0.9429401755332947,0.22044481088831114,0.0,0,54,0,8253,nli_triplet,train
0.82669413,0.9954661130905151,0.17036289901176957,0.23076923076923078,3,37,1,8254,ml_paraphrase,train
0.55099946,0.499643474817276,0.0,0.0,0,92,1,8255,ml_paraphrase,train
0.9101529,0.9824913144111633,0.42136549273957197,0.5,3,7,1,8257,nli_triplet,train
0.51015705,0.8115625977516174,0.6928743011708328,0.5555555555555556,5,25,0,8258,nli_triplet,train
0.30175337,0.03386722505092621,0.012956184327630372,0.0625,1,73,0,8259,nli_triplet,train
0.335378,0.04885529354214668,0.1352888651523051,0.07692307692307693,1,47,1,8260,nli_triplet,train
0.17691791,0.8353964686393738,0.0,0.0,0,43,0,8261,nli_triplet,train
0.47822887,0.14573578536510468,0.0,0.0,0,100,0,8262,ml_paraphrase,train
0.7461893,0.9554425477981567,0.3180961763601835,0.10526315789473684,2,99,1,8263,nli_triplet,train
0.8366606,0.6854867935180664,0.4244554231359407,0.2,3,55,1,8264,nli_triplet,train
0.3145044,0.0033312898594886065,0.20267379796487123,0.06666666666666667,1,51,0,8265,nli_triplet,train
0.34572977,0.08156153559684753,0.08860798497199417,0.058823529411764705,1,82,0,8266,nli_triplet,train
0.68388903,0.9107267260551453,0.22610300000575234,0.07142857142857142,1,46,1,5866,nli_triplet,train
0.3927907,0.9882385730743408,0.07482295601481513,0.1,1,40,1,8267,nli_triplet,train
0.8327987,0.6066680550575256,0.4911039311499332,0.2857142857142857,4,82,1,8268,nli_triplet,train
0.16908188,0.850314199924469,0.0,0.0,0,29,0,8269,nli_triplet,train
0.2425485,0.1264546662569046,0.1414083186244465,0.125,1,25,0,8270,nli_triplet,train
0.30373746,0.4791245758533478,0.0,0.0,0,52,0,8271,nli_triplet,train
0.70352936,0.8086679577827454,0.4406999684334757,0.14285714285714285,2,70,0,8272,nli_triplet,train
0.34198377,0.011963210999965668,0.0,0.0,0,85,0,8273,ml_paraphrase,train
0.33386314,0.3835854232311249,0.4072108963402348,0.125,2,86,0,8275,nli_triplet,train
0.5251023,0.027214130386710167,0.05867424432311508,0.07692307692307693,2,87,0,8277,ml_paraphrase,train
0.59352076,0.9755727052688599,0.0,0.0,0,38,1,8280,nli_triplet,train
0.8317575,0.44485238194465637,0.5747960535170218,0.2222222222222222,2,16,1,8281,nli_triplet,train
0.3765428,0.9976007342338562,0.2578622692698597,0.4,2,13,1,8282,nli_triplet,train
0.556067,0.453483521938324,0.03904311208272262,0.0,0,57,0,8283,nli_triplet,train
0.9168678,0.9221585392951965,0.73177208822499,0.5833333333333334,7,28,1,8284,nli_triplet,train
0.59916025,0.24024219810962677,0.051765725333433606,0.05,1,102,1,8285,nli_triplet,train
0.56579435,0.22760778665542603,0.05700711021890807,0.043478260869565216,1,97,0,8286,nli_triplet,train
0.883091,0.6426680088043213,0.3015231945932851,0.19047619047619047,4,72,1,8287,ml_paraphrase,train
0.5878817,0.8206419944763184,0.17724806656682723,0.1,1,45,1,1765,nli_triplet,train
-0.06440416,0.02283882535994053,0.0,0.0,0,56,0,8289,nli_triplet,train
0.40457588,0.5142431855201721,0.24516625173969592,0.08333333333333333,1,42,0,8290,nli_triplet,train
0.8651806,0.7294158339500427,0.39274387839444375,0.14285714285714285,1,20,1,8291,nli_triplet,train
0.6566068,0.7639061808586121,0.07489818599954187,0.125,2,74,1,8292,nli_triplet,train
0.75143814,0.8538123369216919,0.14271842460491657,0.09523809523809523,2,145,1,8294,nli_triplet,train
0.845851,0.9659669995307922,0.30369169637052545,0.3333333333333333,3,36,1,8295,ml_paraphrase,train
0.78734785,0.9700259566307068,0.5284950112634144,0.4,4,64,1,4142,nli_triplet,train
0.8341861,0.8460544347763062,0.7512771903105524,0.1,1,59,1,8296,nli_triplet,train
0.92487746,0.7183417081832886,0.24296336981610558,0.2,3,47,1,8298,ml_paraphrase,train
0.6408998,0.2517963945865631,0.2798860511391249,0.2727272727272727,3,36,0,8299,nli_triplet,train
0.7581602,0.9529141187667847,0.16526814402901885,0.043478260869565216,1,84,1,8300,ml_paraphrase,train
0.47637329,0.02130948193371296,0.12317528208420517,0.0,0,22,0,8301,nli_triplet,train
0.5091991,0.09309616684913635,0.18449656492712185,0.1,1,45,0,8302,nli_triplet,train
0.19069663,0.4806603789329529,0.0,0.0,0,63,0,8303,nli_triplet,train
0.43674773,0.998112678527832,0.0,0.14814814814814814,4,84,0,8306,stsb_tr,train
0.3316915,0.17198295891284943,0.0,0.0,0,64,0,8307,ml_paraphrase,train
0.5415915,0.8671193718910217,0.14584282303309987,0.1111111111111111,1,34,1,8308,nli_triplet,train
0.81355643,0.730991780757904,0.12343565491234482,0.13333333333333333,2,58,1,1516,nli_triplet,train
0.97858894,0.920647144317627,0.8604585321323038,0.5,4,33,1,8309,nli_triplet,train
0.15444648,0.4136064052581787,0.0,0.0,0,43,0,8310,nli_triplet,train
0.782025,0.8865725994110107,0.3780309427663838,0.15384615384615385,4,73,1,8311,ml_paraphrase,train
0.546736,0.3943403363227844,0.019264990233685976,0.09090909090909091,1,38,0,8312,nli_triplet,train
0.37370813,0.2814652621746063,0.088762944162709,0.08333333333333333,1,44,0,8313,nli_triplet,train
0.55778205,0.019212890416383743,0.20743906829053535,0.18181818181818182,2,24,0,8314,nli_triplet,train
-0.0014652424,0.27705246210098267,0.026827176350184896,0.1,1,30,0,8315,nli_triplet,train
0.7374733,0.769013524055481,0.2532879921336197,0.14285714285714285,3,78,1,8019,nli_triplet,train
0.7006794,0.9359267950057983,0.4546324281946364,0.28,7,94,1,8316,ml_paraphrase,train
0.22912535,0.7199245095252991,0.3035483741032813,0.3333333333333333,3,17,0,8318,nli_triplet,train
0.3844208,0.5992371439933777,0.0,0.0,0,60,0,8319,ml_paraphrase,train
0.43233114,0.9529045224189758,0.0,0.0,0,119,1,8320,nli_triplet,train
0.21553403,0.38753193616867065,0.0,0.0,0,77,0,8323,ml_paraphrase,train
0.2568979,0.725173830986023,0.0,0.0,0,43,1,8324,nli_triplet,train
0.15617234,0.1091328039765358,0.7041732994523043,0.42857142857142855,3,17,0,8325,nli_triplet,train
0.9268887,0.3798254728317261,0.7639848466915513,0.3333333333333333,3,21,1,8327,stsb_tr,train
0.8282789,0.7244536876678467,0.3055899241124684,0.125,2,87,1,8328,nli_triplet,train
0.51435363,0.016358423978090286,0.03550346342798026,0.09090909090909091,1,29,0,8329,nli_triplet,train
0.7595811,0.5324854850769043,0.22155470713530662,0.06666666666666667,1,65,1,8330,nli_triplet,train
0.584494,0.7593427300453186,0.09314967135023752,0.08,2,90,0,3573,ml_paraphrase,train
0.47122777,0.3851315379142761,0.09707571223334055,0.07692307692307693,1,77,0,8331,nli_triplet,train
0.8153262,0.9128047227859497,0.22912463637754668,0.2727272727272727,3,37,1,8332,nli_triplet,train
0.56567293,0.26177817583084106,0.5199545775991152,0.14285714285714285,2,59,1,8333,nli_triplet,train
0.73077226,0.9485809803009033,0.40809391472261475,0.125,2,70,1,8334,nli_triplet,train
0.10819188,0.01892601139843464,0.029515816188042963,0.14285714285714285,1,16,0,8335,stsb_tr,train
0.32373714,0.6529855728149414,0.3829543333105571,0.3333333333333333,3,36,1,8336,nli_triplet,train
0.84286,0.5017816424369812,0.2571592286105344,0.2727272727272727,3,22,1,8338,nli_triplet,train
0.38364428,0.09169560670852661,0.13520011747984984,0.2222222222222222,2,39,0,8340,nli_triplet,train
0.40811816,0.9697568416595459,0.024206702928876705,0.1,1,29,1,8341,nli_triplet,train
0.08660559,0.6366920471191406,0.0,0.0,0,69,0,8342,ml_paraphrase,train
0.8527713,0.7771445512771606,0.31142976523311955,0.1875,3,67,1,8343,nli_triplet,train
0.9201052,0.9693475961685181,0.42142046912438647,0.35,7,78,1,8345,ml_paraphrase,train
0.8940258,0.9551264047622681,0.3811423581557734,0.18181818181818182,2,34,1,8346,nli_triplet,train
0.5294246,0.2328232079744339,0.0906381284239748,0.1,1,61,1,8347,nli_triplet,train
0.19206934,0.25976991653442383,0.018352771036976218,0.1111111111111111,1,25,0,8348,nli_triplet,train
0.38579768,0.228001669049263,0.032109938196832416,0.07692307692307693,1,68,0,8349,nli_triplet,train
0.95802873,0.986480176448822,0.716755072325399,0.8,4,8,1,8351,nli_triplet,train
0.62969303,0.9805164933204651,0.18598633715213841,0.16666666666666666,2,63,1,8352,nli_triplet,train
0.8557746,0.4564571976661682,0.5415918159071889,0.2727272727272727,3,37,1,8353,nli_triplet,train
0.099555,0.06255723536014557,0.01538100094198622,0.041666666666666664,1,136,0,8354,nli_triplet,train
0.888569,0.4913336932659149,0.48574831894625664,0.375,3,9,1,8355,nli_triplet,train
0.5509851,0.0905674397945404,0.37618400861485246,0.2,2,24,1,8356,nli_triplet,train
0.882982,0.775583028793335,0.2536372481058084,0.13333333333333333,2,52,1,8357,nli_triplet,train
0.3459893,0.1003955751657486,0.027076752203356997,0.07142857142857142,1,64,0,8359,nli_triplet,train
0.22561984,0.08687332272529602,0.014585955878383175,0.041666666666666664,1,97,0,8360,nli_triplet,train
0.6212666,0.9353784918785095,0.0,0.16666666666666666,2,38,0,8361,stsb_tr,train
0.92336875,0.9359316229820251,0.8334282253390994,0.5,3,13,0,8362,nli_triplet,train
0.89394253,0.8070909380912781,0.7726872029319989,0.625,5,10,0,8363,nli_triplet,train
0.4226898,0.7976213693618774,0.018470220953958838,0.05,1,91,1,8364,nli_triplet,train
0.22403024,0.05830417573451996,0.04691754332012007,0.07692307692307693,1,54,0,8365,nli_triplet,train
0.8051019,0.8428145051002502,0.14381653268393854,0.10526315789473684,2,64,1,8366,ml_paraphrase,train
